date,APMC,CommodityId,min_price,max_price,modal_price,arrivals_in_qtl
2014-11-01,Mohol,3,1609,2409,2105,169
2015-11-01,Mohol,3,1686,2350,2152,173
2014-10-01,Mohol,3,1543,2247,1967,141
2015-10-01,Mohol,3,1628,2105,1939,190
2016-10-01,Mohol,3,1651,2293,2135,528
2014-09-01,Mohol,3,1560,2357,2153,313
2015-09-01,Mohol,3,1638,1938,1878,30
2016-09-01,Mohol,3,1703,2235,2073,363
2015-04-01,Rahata,3,1123,1315,1217,589
2016-04-01,Rahata,3,1442,1611,1541,543
2015-08-01,Rahata,3,1152,1220,1152,66
2016-08-01,Rahata,3,1474,1474,1474,98
2014-12-01,Rahata,3,1360,1486,1368,25
2015-12-01,Rahata,3,1421,1458,1431,139
2015-02-01,Rahata,3,1200,1514,1374,2898
2016-02-01,Rahata,3,1331,1536,1424,988
2015-01-01,Rahata,3,1429,1452,1429,28
2016-01-01,Rahata,3,1244,1313,1244,137
2015-07-01,Rahata,3,1135,1224,1168,145
2016-07-01,Rahata,3,1464,1554,1514,157
2015-06-01,Rahata,3,1105,1253,1148,425
2016-06-01,Rahata,3,1443,1575,1509,171
2015-03-01,Rahata,3,1194,1503,1381,1331
2016-03-01,Rahata,3,1405,1538,1476,337
2015-05-01,Rahata,3,1078,1213,1121,243
2016-05-01,Rahata,3,1477,1588,1497,361
2014-11-01,Rahata,3,1410,1462,1442,71
2015-11-01,Rahata,3,1221,1254,1225,85
2014-10-01,Rahata,3,1088,1375,1263,18
2015-10-01,Rahata,3,1158,1258,1183,191
2016-10-01,Rahata,3,1293,1413,1308,109
2014-09-01,Rahata,3,1381,1440,1382,45
2015-09-01,Rahata,3,1222,1254,1247,71
2016-09-01,Rahata,3,1463,1463,1463,16
2016-11-01,Rahata,3,1380,1394,1380,56
2015-04-01,Gangapur,4,1216,1268,1244,90
2016-04-01,Gangapur,4,1385,1426,1412,70
2015-08-01,Gangapur,4,1388,1393,1388,3
2016-08-01,Gangapur,4,1712,1761,1749,10
2014-12-01,Gangapur,4,846,997,910,5544
2015-12-01,Gangapur,4,1350,1412,1382,786
2015-02-01,Gangapur,4,1129,1195,1165,205
2016-02-01,Gangapur,4,1343,1422,1378,236
2015-01-01,Gangapur,4,1068,1187,1125,3131
2016-01-01,Gangapur,4,1364,1411,1393,155
2015-07-01,Gangapur,4,1333,1352,1347,38
2016-07-01,Gangapur,4,1696,1740,1728,7
2015-06-01,Gangapur,4,1161,1240,1207,67
2016-06-01,Gangapur,4,1556,1581,1571,7
2015-03-01,Gangapur,4,1192,1270,1232,537
2016-03-01,Gangapur,4,1317,1405,1380,130
2015-05-01,Gangapur,4,1108,1202,1167,326
2016-05-01,Gangapur,4,1439,1448,1445,22
2014-11-01,Gangapur,4,907,998,952,1825
2015-11-01,Gangapur,4,1245,1360,1296,940
2014-10-01,Gangapur,4,1092,1162,1129,46
2015-10-01,Gangapur,4,1056,1176,1110,947
2016-10-01,Gangapur,4,1490,1553,1530,6
2014-09-01,Gangapur,4,1248,1319,1274,29
2015-09-01,Gangapur,4,1609,1728,1632,9
2016-09-01,Gangapur,4,1569,1618,1593,13
2016-11-01,Gangapur,4,1033,1132,1082,1539
2015-04-01,Mangalwedha,4,1193,1290,1272,834
2016-04-01,Mangalwedha,4,1468,1536,1506,243
2015-08-01,Mangalwedha,4,1504,1580,1568,170
2016-08-01,Mangalwedha,4,1690,1760,1752,114
2014-12-01,Mangalwedha,4,1100,1166,1137,309
2015-12-01,Mangalwedha,4,1539,1595,1568,148
2015-02-01,Mangalwedha,4,1156,1216,1201,432
2016-02-01,Mangalwedha,4,1411,1458,1441,372
2015-01-01,Mangalwedha,4,1139,1238,1206,971
2016-01-01,Mangalwedha,4,1473,1561,1529,251
2015-07-01,Mangalwedha,4,1507,1541,1527,181
2016-07-01,Mangalwedha,4,1817,1856,1832,78
2015-06-01,Mangalwedha,4,1278,1339,1323,254
2016-06-01,Mangalwedha,4,1691,1736,1727,106
2015-03-01,Mangalwedha,4,1234,1329,1318,255
2016-03-01,Mangalwedha,4,1422,1456,1439,237
2015-05-01,Mangalwedha,4,1145,1243,1220,589
2016-05-01,Mangalwedha,4,1511,1557,1542,221
2014-11-01,Mangalwedha,4,1039,1185,1125,448
2015-11-01,Mangalwedha,4,1532,1583,1577,96
2014-10-01,Mangalwedha,4,1225,1285,1285,112
2015-10-01,Mangalwedha,4,1557,1624,1592,95
2016-10-01,Mangalwedha,4,1261,1443,1404,678
2014-09-01,Mangalwedha,4,1385,1457,1427,348
2015-09-01,Mangalwedha,4,1602,1679,1644,79
2016-09-01,Mangalwedha,4,1827,1852,1852,20
2016-11-01,Mangalwedha,4,1170,1272,1251,663
2015-04-01,Ambejogai,8,5212,6487,6167,671
2016-04-01,Ambejogai,8,7413,9069,8494,366
2015-08-01,Ambejogai,8,6986,8343,7865,44
2016-08-01,Ambejogai,8,5183,5333,5250,30
2014-12-01,Ambejogai,8,5000,5328,5190,26
2015-12-01,Ambejogai,8,8091,8866,8406,352
2015-02-01,Ambejogai,8,4811,5952,5559,1392
2016-02-01,Ambejogai,8,6731,7807,7265,209
2015-01-01,Ambejogai,8,5004,5585,5412,671
2016-01-01,Ambejogai,8,7431,9110,8471,980
2015-07-01,Ambejogai,8,5634,10145,6258,71
2016-07-01,Ambejogai,8,6975,8380,8025,69
2015-06-01,Ambejogai,8,5350,6917,6393,271
2016-06-01,Ambejogai,8,7292,8504,8138,190
2015-03-01,Ambejogai,8,5055,6123,5323,723
2016-03-01,Ambejogai,8,6824,8194,7571,515
2015-05-01,Ambejogai,8,5198,6848,6391,450
2016-05-01,Ambejogai,8,7359,8638,8270,280
2014-11-01,Ambejogai,8,4025,4175,4113,8
2015-11-01,Ambejogai,8,6700,7200,7000,7
2014-10-01,Ambejogai,8,3754,4215,4037,28
2015-10-01,Ambejogai,8,7620,8650,8190,31
2016-10-01,Ambejogai,8,5929,6225,6050,26
2014-09-01,Ambejogai,8,3450,4388,4062,136
2015-09-01,Ambejogai,8,7531,9216,8351,49
2016-09-01,Ambejogai,8,5764,6527,6214,91
2016-11-01,Ambejogai,8,5287,5287,5287,24
2015-04-01,Ausa,8,5872,6510,6376,646
2016-04-01,Ausa,8,8583,9294,9058,359
2015-08-01,Ausa,8,8858,9299,9073,96
2016-08-01,Ausa,8,5735,6317,6010,67
2014-12-01,Ausa,8,4700,5333,5161,67
2015-12-01,Ausa,8,8352,9795,9459,1600
2015-02-01,Ausa,8,5333,5892,5796,4977
2016-02-01,Ausa,8,7522,8312,8085,437
2015-01-01,Ausa,8,5042,5571,5461,3251
2016-01-01,Ausa,8,8174,9480,9228,1130
2015-07-01,Ausa,8,6614,7277,7112,64
2016-07-01,Ausa,8,6767,8434,8134,48
2015-06-01,Ausa,8,6554,7169,7053,381
2016-06-01,Ausa,8,8135,8927,8751,203
2015-03-01,Ausa,8,5465,6043,5940,1978
2016-03-01,Ausa,8,7404,8245,7906,243
2015-05-01,Ausa,8,6678,7176,7020,357
2016-05-01,Ausa,8,8116,8796,8634,220
2014-11-01,Ausa,8,4751,4751,4751,1
2015-11-01,Ausa,8,8900,10290,9760,14
2014-10-01,Ausa,8,4325,4625,4525,18
2015-10-01,Ausa,8,7901,8975,8626,5
2016-10-01,Ausa,8,5801,6667,6167,4
2014-09-01,Ausa,8,4265,4654,4473,80
2015-09-01,Ausa,8,8808,9367,9186,37
2016-09-01,Ausa,8,6371,6700,6550,41
2016-11-01,Ausa,8,4500,5001,4900,3
2015-04-01,Barshi,8,5421,5902,5679,500
2016-04-01,Barshi,8,7847,8709,8304,2503
2015-08-01,Barshi,8,6614,7508,7068,592
2016-08-01,Barshi,8,5818,6690,6285,716
2014-12-01,Barshi,8,4537,5237,4951,8228
2015-12-01,Barshi,8,8656,9768,9230,6589
2015-02-01,Barshi,8,4684,5722,5328,13361
2016-02-01,Barshi,8,7111,8038,7655,5245
2015-01-01,Barshi,8,4703,5581,5276,29934
2016-01-01,Barshi,8,7535,8930,8343,15051
2015-07-01,Barshi,8,5853,6610,6302,323
2016-07-01,Barshi,8,7193,8054,7642,197
2015-06-01,Barshi,8,5702,6501,6134,308
2016-06-01,Barshi,8,7405,8439,8055,1337
2015-03-01,Barshi,8,5023,5581,5336,1227
2016-03-01,Barshi,8,7081,7748,7327,1378
2015-05-01,Barshi,8,5718,6478,6091,539
2016-05-01,Barshi,8,7539,8357,8001,1565
2014-11-01,Barshi,8,3923,4651,4143,1039
2015-11-01,Barshi,8,7762,8347,8000,90
2014-10-01,Barshi,8,3768,3984,3859,87
2015-10-01,Barshi,8,7491,8162,7826,95
2016-10-01,Barshi,8,5550,6072,5872,326
2014-09-01,Barshi,8,3942,4341,4142,884
2015-09-01,Barshi,8,7543,8165,7857,198
2016-09-01,Barshi,8,5810,6237,6035,723
2016-11-01,Barshi,8,5167,5200,5200,22
2015-04-01,Hinganghat,8,5639,7002,6320,54535
2016-04-01,Hinganghat,8,7944,9302,8366,72103
2015-08-01,Hinganghat,8,7011,8866,8411,3773
2016-08-01,Hinganghat,8,5510,6433,5936,14602
2014-12-01,Hinganghat,8,4184,4441,4312,369
2015-12-01,Hinganghat,8,7126,8219,7694,6490
2015-02-01,Hinganghat,8,4828,5844,5336,127364
2016-02-01,Hinganghat,8,6725,8414,7758,64060
2015-01-01,Hinganghat,8,4666,5314,4998,37484
2016-01-01,Hinganghat,8,7100,9406,8425,94455
2015-07-01,Hinganghat,8,6152,7492,7167,5550
2016-07-01,Hinganghat,8,7578,8435,7950,35120
2015-06-01,Hinganghat,8,6045,7568,6856,16466
2016-06-01,Hinganghat,8,7939,8925,8358,34614
2015-03-01,Hinganghat,8,5400,6228,5814,86773
2016-03-01,Hinganghat,8,7016,8376,7600,62840
2015-05-01,Hinganghat,8,6000,7520,6760,27278
2016-05-01,Hinganghat,8,7865,9019,8246,68733
2014-11-01,Hinganghat,8,4512,4976,4744,1284
2015-11-01,Hinganghat,8,6427,7340,6867,298
2014-10-01,Hinganghat,8,4483,5087,4785,4222
2016-10-01,Hinganghat,8,5629,6527,5974,16447
2014-09-01,Hinganghat,8,4456,5095,4679,10236
2015-09-01,Hinganghat,8,7281,9332,8613,1484
2016-09-01,Hinganghat,8,5775,6816,6214,16358
2016-11-01,Hinganghat,8,5165,5841,5405,7632
2015-04-01,Jalgaon Jamod-Aasalgaon,8,5050,6275,5663,2287
2016-04-01,Jalgaon Jamod-Aasalgaon,8,7960,8680,8530,1940
2015-08-01,Jalgaon Jamod-Aasalgaon,8,7714,9014,8364,529
2016-08-01,Jalgaon Jamod-Aasalgaon,8,5500,6411,6156,1764
2014-12-01,Jalgaon Jamod-Aasalgaon,8,3833,4300,4067,152
2015-12-01,Jalgaon Jamod-Aasalgaon,8,6500,8271,7386,2766
2015-02-01,Jalgaon Jamod-Aasalgaon,8,4900,5460,5180,4765
2016-02-01,Jalgaon Jamod-Aasalgaon,8,7214,7971,7700,3571
2015-01-01,Jalgaon Jamod-Aasalgaon,8,3956,4689,4339,3328
2016-01-01,Jalgaon Jamod-Aasalgaon,8,7729,8671,8171,7974
2015-07-01,Jalgaon Jamod-Aasalgaon,8,5757,7379,6568,678
2016-07-01,Jalgaon Jamod-Aasalgaon,8,7822,8500,8306,2056
2015-06-01,Jalgaon Jamod-Aasalgaon,8,5200,6833,6317,2246
2016-06-01,Jalgaon Jamod-Aasalgaon,8,7957,8707,8493,2558
2015-03-01,Jalgaon Jamod-Aasalgaon,8,4971,5686,5329,3609
2016-03-01,Jalgaon Jamod-Aasalgaon,8,7100,8000,7700,2841
2015-05-01,Jalgaon Jamod-Aasalgaon,8,5188,6025,5594,2857
2016-05-01,Jalgaon Jamod-Aasalgaon,8,7944,8744,8467,3851
2014-11-01,Jalgaon Jamod-Aasalgaon,8,4333,4833,4583,105
2015-11-01,Jalgaon Jamod-Aasalgaon,8,6500,6500,6500,4
2014-10-01,Jalgaon Jamod-Aasalgaon,8,4360,4840,4600,228
2015-10-01,Jalgaon Jamod-Aasalgaon,8,8400,9200,8800,24
2016-10-01,Jalgaon Jamod-Aasalgaon,8,5200,6329,5943,927
2014-09-01,Jalgaon Jamod-Aasalgaon,8,4267,4833,4550,1300
2015-09-01,Jalgaon Jamod-Aasalgaon,8,7067,8933,8000,201
2016-09-01,Jalgaon Jamod-Aasalgaon,8,5936,6821,6407,953
2016-11-01,Jalgaon Jamod-Aasalgaon,8,4825,5450,5188,231
2015-04-01,Karanja,8,6034,6636,6371,20550
2016-04-01,Karanja,8,8296,9168,8704,25775
2015-08-01,Karanja,8,7955,9075,8616,5945
2016-08-01,Karanja,8,6086,6642,6397,18420
2014-12-01,Karanja,8,4227,4711,4458,875
2015-12-01,Karanja,8,8099,9944,9013,23570
2015-02-01,Karanja,8,5408,5996,5681,62100
2016-02-01,Karanja,8,7749,8500,8146,30600
2015-01-01,Karanja,8,4753,5649,5223,36525
2016-01-01,Karanja,8,8328,9306,8895,57600
2015-07-01,Karanja,8,6964,7479,7295,5690
2016-07-01,Karanja,8,7829,8559,8283,34900
2015-06-01,Karanja,8,6854,7368,7156,16150
2016-06-01,Karanja,8,8150,8939,8644,28850
2015-03-01,Karanja,8,5551,6107,5804,29500
2016-03-01,Karanja,8,7690,8372,8053,25190
2015-05-01,Karanja,8,6646,7253,6933,22125
2016-05-01,Karanja,8,8424,8954,8670,22850
2014-11-01,Karanja,8,4701,5146,4920,1240
2015-11-01,Karanja,8,6896,7511,7193,80
2014-10-01,Karanja,8,4757,5090,4952,2930
2015-10-01,Karanja,8,8597,10271,9481,360
2016-10-01,Karanja,8,5912,6672,6377,14090
2014-09-01,Karanja,8,4733,5042,4890,9375
2015-09-01,Karanja,8,8385,9478,8969,1630
2016-09-01,Karanja,8,6179,6992,6682,19005
2016-11-01,Karanja,8,5392,5973,5730,8627
2015-04-01,Murtizapur,8,5740,6555,6131,8050
2016-04-01,Murtizapur,8,8600,9056,8861,15600
2015-08-01,Murtizapur,8,7995,9043,8568,3217
2016-08-01,Murtizapur,8,5457,5978,5732,4450
2014-12-01,Murtizapur,8,4452,5191,4901,206
2015-12-01,Murtizapur,8,8079,9122,8640,4221
2015-02-01,Murtizapur,8,5022,5741,5375,26700
2016-02-01,Murtizapur,8,7833,8289,8122,9750
2015-01-01,Murtizapur,8,4528,5418,5007,13600
2016-01-01,Murtizapur,8,8458,9066,8808,32100
2015-07-01,Murtizapur,8,7024,7424,7226,2135
2016-07-01,Murtizapur,8,8003,8436,8216,1386
2015-06-01,Murtizapur,8,6814,7314,7055,5300
2016-06-01,Murtizapur,8,8438,8826,8654,6550
2015-03-01,Murtizapur,8,5098,5867,5478,12400
2016-03-01,Murtizapur,8,7776,8144,7993,6100
2015-05-01,Murtizapur,8,6260,7137,6631,5700
2016-05-01,Murtizapur,8,8515,8856,8737,6750
2014-11-01,Murtizapur,8,4694,5005,4858,430
2015-11-01,Murtizapur,8,8840,9110,9009,60
2014-10-01,Murtizapur,8,4674,5027,4801,1550
2015-10-01,Murtizapur,8,9473,10351,10005,650
2016-10-01,Murtizapur,8,6057,6491,6289,1700
2014-09-01,Murtizapur,8,4572,4970,4726,4100
2015-09-01,Murtizapur,8,8995,9575,9420,1040
2016-09-01,Murtizapur,8,6400,6857,6649,7250
2016-11-01,Murtizapur,8,5283,5795,5538,1050
2015-04-01,Parli-Vaijnath,8,5440,5978,5760,274
2016-04-01,Parli-Vaijnath,8,8238,8542,8416,131
2015-08-01,Parli-Vaijnath,8,6950,7325,7325,13
2016-08-01,Parli-Vaijnath,8,7120,7120,7120,2
2014-12-01,Parli-Vaijnath,8,3899,4270,4087,63
2015-12-01,Parli-Vaijnath,8,8313,8975,8742,351
2015-02-01,Parli-Vaijnath,8,4797,5698,5599,680
2016-02-01,Parli-Vaijnath,8,7489,7980,7850,282
2015-01-01,Parli-Vaijnath,8,4641,5156,4961,248
2016-01-01,Parli-Vaijnath,8,7638,8805,8540,838
2015-07-01,Parli-Vaijnath,8,5939,6411,6093,71
2016-07-01,Parli-Vaijnath,8,8400,8500,8450,11
2015-06-01,Parli-Vaijnath,8,5860,6517,6564,120
2016-06-01,Parli-Vaijnath,8,8142,8437,8272,106
2015-03-01,Parli-Vaijnath,8,4978,5881,5709,594
2016-03-01,Parli-Vaijnath,8,7101,7532,7361,204
2015-05-01,Parli-Vaijnath,8,5690,6381,6363,99
2016-05-01,Parli-Vaijnath,8,8078,8426,8339,79
2014-11-01,Parli-Vaijnath,8,4000,4370,4340,34
2015-11-01,Parli-Vaijnath,8,8250,8250,8250,6
2014-10-01,Parli-Vaijnath,8,3808,4292,7439,134
2015-10-01,Parli-Vaijnath,8,7384,8784,7384,11
2016-10-01,Parli-Vaijnath,8,5505,5505,5505,17
2014-09-01,Parli-Vaijnath,8,3961,4490,4426,297
2015-09-01,Parli-Vaijnath,8,7950,8540,8340,19
2016-09-01,Parli-Vaijnath,8,5810,5875,5835,103
2016-11-01,Parli-Vaijnath,8,4300,4300,4300,6
2015-04-01,Savner,8,5573,6313,5943,1997
2016-04-01,Savner,8,7653,8800,8368,13016
2015-08-01,Savner,8,8136,8725,8554,354
2016-08-01,Savner,8,5606,6025,5874,842
2014-12-01,Savner,8,4121,4125,4123,36
2015-12-01,Savner,8,6425,8081,7646,2915
2015-02-01,Savner,8,5167,5449,5308,23220
2016-02-01,Savner,8,6269,7727,7111,15442
2015-01-01,Savner,8,4434,4932,4680,3478
2016-01-01,Savner,8,6624,8415,7827,14459
2015-07-01,Savner,8,6750,7171,6990,915
2016-07-01,Savner,8,7573,8083,7895,2160
2015-06-01,Savner,8,6462,7054,6777,2847
2016-06-01,Savner,8,7877,8511,8245,4628
2015-03-01,Savner,8,5175,5626,5400,5307
2016-03-01,Savner,8,6431,7904,7517,17547
2015-05-01,Savner,8,6320,7058,6689,415
2016-05-01,Savner,8,7818,8579,8261,8687
2014-11-01,Savner,8,4567,4669,4618,117
2015-11-01,Savner,8,5931,6067,6011,21
2014-10-01,Savner,8,4256,4503,4380,171
2015-10-01,Savner,8,6892,7658,7435,49
2016-10-01,Savner,8,5220,5867,5629,1154
2014-09-01,Savner,8,4233,4587,4410,356
2015-09-01,Savner,8,7000,7904,7567,41
2016-09-01,Savner,8,5676,6526,6155,990
2016-11-01,Savner,8,4730,5073,4957,221
2015-04-01,Shegaon,8,5033,6484,5811,5249
2016-04-01,Shegaon,8,8130,8956,8620,2389
2015-08-01,Shegaon,8,7352,8628,7989,224
2016-08-01,Shegaon,8,5562,6215,5987,706
2014-12-01,Shegaon,8,4074,4365,4231,74
2015-12-01,Shegaon,8,7678,8212,7912,1005
2015-02-01,Shegaon,8,4974,5832,5410,7827
2016-02-01,Shegaon,8,7565,8223,7893,4683
2015-01-01,Shegaon,8,4505,5008,4789,2409
2016-01-01,Shegaon,8,8025,9014,8543,8489
2015-07-01,Shegaon,8,5630,6884,6373,225
2016-07-01,Shegaon,8,7634,8257,8012,704
2015-06-01,Shegaon,8,5219,6900,6059,1288
2016-06-01,Shegaon,8,8166,8865,8643,2095
2015-03-01,Shegaon,8,4672,5875,5258,6712
2016-03-01,Shegaon,8,7567,8282,7924,3124
2015-05-01,Shegaon,8,5358,7060,6290,2192
2016-05-01,Shegaon,8,8008,8782,8623,1905
2014-11-01,Shegaon,8,4401,4539,4447,51
2015-11-01,Shegaon,8,7394,7832,7613,23
2014-10-01,Shegaon,8,4275,4554,4421,131
2015-10-01,Shegaon,8,8609,10102,9438,86
2016-10-01,Shegaon,8,5350,5865,5655,387
2014-09-01,Shegaon,8,4290,4628,4507,290
2015-09-01,Shegaon,8,7875,9008,8471,152
2016-09-01,Shegaon,8,5712,6391,6114,452
2016-11-01,Shegaon,8,4872,5072,5028,50
2015-04-01,Umared,8,5271,6229,5750,1755
2016-04-01,Umared,8,6729,8759,8000,3979
2015-08-01,Umared,8,7440,7648,7565,36
2016-08-01,Umared,8,5809,6105,5988,32
2014-12-01,Umared,8,3700,3700,3700,1
2015-12-01,Umared,8,6694,6878,6801,202
2015-02-01,Umared,8,4870,5641,5255,4234
2016-02-01,Umared,8,6688,7670,7300,3999
2015-01-01,Umared,8,4324,4789,4557,463
2016-01-01,Umared,8,7074,8299,7900,1946
2015-07-01,Umared,8,6175,6798,6613,146
2016-07-01,Umared,8,7133,7844,7611,349
2015-06-01,Umared,8,5957,6944,6509,206
2016-06-01,Umared,8,6900,8435,7922,729
2015-03-01,Umared,8,4820,5693,5257,1964
2016-03-01,Umared,8,6750,7691,7300,4776
2015-05-01,Umared,8,5633,6726,6180,485
2016-05-01,Umared,8,6217,8262,7692,1023
2014-11-01,Umared,8,3390,3558,3474,7
2015-11-01,Umared,8,6500,7305,7100,3
2014-10-01,Umared,8,4050,4350,4200,7
2015-10-01,Umared,8,8021,8337,8149,15
2016-10-01,Umared,8,4250,4250,4250,3
2014-09-01,Umared,8,4161,4483,4322,20
2015-09-01,Umared,8,7720,8214,8050,45
2016-09-01,Umared,8,4568,4871,4761,22
2016-11-01,Umared,8,4393,4393,4393,4
2015-04-01,Umarga,8,5744,6466,6244,323
2016-04-01,Umarga,8,8185,8952,8770,92
2015-08-01,Umarga,8,8771,9325,9102,25
2016-08-01,Umarga,8,5547,5734,5688,73
2014-12-01,Umarga,8,4430,5129,4953,722
2015-12-01,Umarga,8,8466,10112,9789,1370
2015-02-01,Umarga,8,5058,5918,5705,1639
2016-02-01,Umarga,8,7645,8309,8111,168
2015-01-01,Umarga,8,4550,5638,5357,4490
2016-01-01,Umarga,8,7782,9453,9152,865
2015-07-01,Umarga,8,6540,6664,6560,6
2016-07-01,Umarga,8,7967,8300,8234,15
2015-06-01,Umarga,8,6234,6952,6780,90
2016-06-01,Umarga,8,8115,8554,8402,113
2015-03-01,Umarga,8,5408,6178,5924,562
2016-03-01,Umarga,8,7194,7967,7715,111
2015-05-01,Umarga,8,6289,6917,6609,102
2016-05-01,Umarga,8,8333,8512,8447,57
2014-11-01,Umarga,8,4238,4538,4413,36
2015-11-01,Umarga,8,9772,10932,10459,65
2014-10-01,Umarga,8,4000,4604,4372,16
2015-10-01,Umarga,8,9086,10843,10286,10
2016-10-01,Umarga,8,6680,6900,6800,2
2014-09-01,Umarga,8,3954,4723,4489,82
2015-09-01,Umarga,8,8451,9346,9173,25
2016-09-01,Umarga,8,6360,6677,6553,54
2016-11-01,Umarga,8,5682,5682,5682,3
2015-04-01,Washim,8,6327,6750,6539,17225
2016-04-01,Washim,8,8193,9178,8321,24210
2015-08-01,Washim,8,8833,9623,9081,2889
2016-08-01,Washim,8,6632,6744,6686,9380
2014-12-01,Washim,8,4641,4941,4794,1471
2015-12-01,Washim,8,8381,9418,8840,46730
2015-02-01,Washim,8,5368,5832,5611,36047
2016-02-01,Washim,8,8133,8719,8410,21045
2015-01-01,Washim,8,4944,5517,5210,45846
2016-01-01,Washim,8,8924,9679,9243,77424
2015-07-01,Washim,8,6579,7174,6798,3741
2016-07-01,Washim,8,8450,8808,8589,6250
2015-06-01,Washim,8,6891,7275,7083,8377
2016-06-01,Washim,8,7263,8749,8026,18260
2015-03-01,Washim,8,5315,6008,5717,21387
2016-03-01,Washim,8,7906,8479,8116,24030
2015-05-01,Washim,8,6688,7250,6930,10228
2016-05-01,Washim,8,8173,9076,8525,47738
2014-11-01,Washim,8,4826,5127,4979,499
2015-11-01,Washim,8,4793,5164,4974,490
2014-10-01,Washim,8,4770,5097,4916,1308
2015-10-01,Washim,8,8521,9282,8814,375
2016-10-01,Washim,8,6271,6739,6567,6850
2014-09-01,Washim,8,4718,5013,4868,3888
2015-09-01,Washim,8,9132,9874,9475,1051
2016-09-01,Washim,8,6714,7070,6918,8992
2016-11-01,Washim,8,5550,5928,5781,3250
2015-04-01,Jalgaon,9,6567,6667,6656,114
2016-04-01,Jalgaon,9,10730,11110,11110,106
2015-08-01,Jalgaon,9,7605,7605,7605,1
2016-08-01,Jalgaon,9,7133,7167,7133,10
2014-12-01,Jalgaon,9,5122,5495,5394,2537
2015-12-01,Jalgaon,9,10282,10906,10824,313
2015-02-01,Jalgaon,9,5485,5568,5540,256
2016-02-01,Jalgaon,9,9740,10100,10070,206
2015-01-01,Jalgaon,9,5724,5918,5834,738
2016-01-01,Jalgaon,9,9800,10497,10278,386
2015-07-01,Jalgaon,9,5200,5200,5200,14
2016-07-01,Jalgaon,9,11833,11833,11833,17
2015-06-01,Jalgaon,9,7476,7753,7665,93
2016-06-01,Jalgaon,9,12631,12792,12731,143
2015-03-01,Jalgaon,9,5503,5554,5526,1322
2016-03-01,Jalgaon,9,9456,10189,10139,303
2015-05-01,Jalgaon,9,7200,7556,7456,16
2016-05-01,Jalgaon,9,11771,11871,11871,61
2014-11-01,Jalgaon,9,4611,5095,4987,5278
2015-11-01,Jalgaon,9,10242,11036,10877,530
2014-10-01,Jalgaon,9,4091,4727,4586,7096
2015-10-01,Jalgaon,9,9816,11709,11274,2131
2016-10-01,Jalgaon,9,4704,7111,6606,4767
2014-09-01,Jalgaon,9,4812,5020,4945,1766
2015-09-01,Jalgaon,9,8213,9130,8804,3018
2016-09-01,Jalgaon,9,6529,7125,6907,10400
2016-11-01,Jalgaon,9,4298,7558,7380,11124
2015-04-01,Pune,9,7075,8017,7546,77
2016-04-01,Pune,9,11857,13221,12836,29
2015-08-01,Pune,9,8150,8975,8675,83
2016-08-01,Pune,9,12244,13350,12983,96
2014-12-01,Pune,9,5671,6529,6100,73
2015-12-01,Pune,9,10067,11817,11181,47
2015-02-01,Pune,9,6463,7263,6863,46
2016-02-01,Pune,9,10678,12250,11756,214
2015-01-01,Pune,9,6200,6909,6555,64
2016-01-01,Pune,9,10571,12143,11657,35
2015-07-01,Pune,9,7908,8967,8542,72
2016-07-01,Pune,9,12745,14082,13732,48
2015-06-01,Pune,9,8200,8963,8581,94
2016-06-01,Pune,9,13280,14755,14323,249
2015-03-01,Pune,9,6563,7283,6923,105
2016-03-01,Pune,9,10347,12267,11887,54
2015-05-01,Pune,9,7667,8467,8075,95
2016-05-01,Pune,9,13200,14410,14055,88
2014-11-01,Pune,9,5406,6100,5753,21
2015-11-01,Pune,9,11540,12380,12070,21
2014-10-01,Pune,9,4558,5131,4844,209
2015-10-01,Pune,9,11879,13157,12627,119
2016-10-01,Pune,9,7900,9064,8553,80
2014-09-01,Pune,9,5853,6474,6166,67
2015-09-01,Pune,9,8613,9575,9091,103
2016-09-01,Pune,9,8546,9711,9183,45
2016-11-01,Pune,9,7600,8595,8173,74
2015-04-01,Washim,11,3448,3764,3608,50917
2016-04-01,Washim,11,3738,4008,3850,53764
2015-08-01,Washim,11,3100,3332,3203,32217
2016-08-01,Washim,11,3548,3642,3594,17158
2014-12-01,Washim,11,3096,3324,3210,75323
2015-12-01,Washim,11,3539,3823,3694,69795
2015-02-01,Washim,11,3118,3375,3234,30175
2016-02-01,Washim,11,3493,3824,3612,58991
2015-01-01,Washim,11,3127,3365,3226,51945
2016-01-01,Washim,11,3517,3803,3670,64714
2015-07-01,Washim,11,3357,3621,3473,30902
2016-07-01,Washim,11,3818,4011,3920,6480
2015-06-01,Washim,11,3296,3572,3423,52049
2016-06-01,Washim,11,3726,4076,3914,31210
2015-03-01,Washim,11,3114,3279,3181,35105
2016-03-01,Washim,11,3476,3840,3623,58276
2015-05-01,Washim,11,3628,3964,3798,48920
2016-05-01,Washim,11,3609,3922,3731,67159
2014-11-01,Washim,11,3057,3307,3180,100032
2015-11-01,Washim,11,3059,3316,3181,100373
2014-10-01,Washim,11,2807,3166,2957,20734
2015-10-01,Washim,11,3370,3681,3520,98856
2016-10-01,Washim,11,2662,3066,2936,36650
2014-09-01,Washim,11,3117,3471,3278,14003
2015-09-01,Washim,11,3111,3337,3223,19899
2016-09-01,Washim,11,3134,3371,3284,9640
2015-04-01,Aurangabad,13,2659,4282,3402,390
